ID,Sport,League,Home,Away,Time,Odds Count
football:chelsea:west ham:20260131,football,Premier League,Chelsea FC,West Ham United FC,2026-01-31 17:30:00,6
football:club alianza lima:cs 2 de mayo:20260212,football,Copa Libertadores,Club Alianza Lima,CS 2 de Mayo,2026-02-12 00:30:00,2
football:club atlético de madrid:bodøglimt:20260128,football,Champions League,Club Atlético de Madrid,FK Bodø/Glimt,2026-01-28 20:00:00,6
football:club atlético de madrid:deportivo alavés:20260118,football,La Liga,Club Atlético de Madrid,Deportivo Alavés,2026-01-18 15:15:00,6
football:club atlético de madrid:rcd mallorca:20260125,football,La Liga,Club Atlético de Madrid,RCD Mallorca,2026-01-25 13:00:00,6
football:club brugge kv:de marseille:20260128,football,Champions League,Club Brugge KV,Olympique de Marseille,2026-01-28 20:00:00,6
football:club león:tigres de la uanl:20260201,football,Liga MX,Club León FC,Tigres de la UANL,2026-02-01 01:00:00,6
football:club necaxa:atlético san luis:20260207,football,Liga MX,Club Necaxa,Atlético San Luis,2026-02-07 01:00:00,2
football:club puebla:deportivo toluca:20260131,football,Liga MX,Club Puebla,Deportivo Toluca FC,2026-01-31 01:00:00,6
football:club puebla:pumas de la unam:20260214,football,Liga MX,Club Puebla,Pumas de la UNAM,2026-02-14 01:00:00,2
football:club santos laguna:juárez:20260118,football,Liga MX,Club Santos Laguna,FC Juárez,2026-01-18 23:00:00,6
football:club the strongest:deportivo táchira:20260204,football,Copa Libertadores,Club The Strongest,Deportivo Táchira FC,2026-02-04 00:30:00,2
football:club tijuana:club puebla:20260207,football,Liga MX,Club Tijuana,Club Puebla,2026-02-07 03:00:00,2
football:club:cp:20260128,football,Champions League,Athletic Club,Sporting CP,2026-01-28 20:00:00,6
football:clube do remo:mirassol:20260204,football,Brazil Serie A,Clube do Remo,Mirassol FC,2026-02-04 23:00:00,2
football:como:torino:20260124,football,Serie A,Como 1907,Torino FC,2026-01-24 14:00:00,6
football:corinthians paulista:ec bahia:20260129,football,Brazil Serie A,SC Corinthians Paulista,EC Bahia,2026-01-29 23:30:00,8
football:corinthians paulista:red bull bragantino:20260212,football,Brazil Serie A,SC Corinthians Paulista,Red Bull Bragantino,2026-02-12 23:00:00,2
football:coritiba fbc:red bull bragantino:20260128,football,Brazil Serie A,Coritiba FBC,Red Bull Bragantino,2026-01-28 22:00:00,8
football:cp:paris saint-germain:20260120,football,Champions League,Sporting CP,Paris Saint-Germain FC,2026-01-20 20:00:00,8
football:cr flamengo:internacional:20260204,football,Brazil Serie A,CR Flamengo,SC Internacional,2026-02-04 22:00:00,2
football:cr vasco da gama:associação chapecoense de futebol:20260205,football,Brazil Serie A,CR Vasco da Gama,Associação Chapecoense de Futebol,2026-02-05 23:00:00,2
football:cr vasco da gama:ec bahia:20260212,football,Brazil Serie A,CR Vasco da Gama,EC Bahia,2026-02-12 00:30:00,2
football:cremonese:verona:20260119,football,Serie A,US Cremonese,Hellas Verona FC,2026-01-19 17:30:00,6
football:cruzeiro ec:coritiba fbc:20260206,football,Brazil Serie A,Cruzeiro EC,Coritiba FBC,2026-02-06 00:30:00,2
football:crvena zvezda:rc celta de vigo:20260129,football,Europa League,FK Crvena zvezda,RC Celta de Vigo,2026-01-29 20:00:00,6
football:crystal palace:chelsea:20260125,football,Premier League,Crystal Palace FC,Chelsea FC,2026-01-25 14:00:00,8
football:cs 2 de mayo:club alianza lima:20260205,football,Copa Libertadores,CS 2 de Mayo,Club Alianza Lima,2026-02-05 00:30:00,2
football:damac saudi club:al ahli saudi club:20251219,football,Saudi Pro League,Damac Saudi Club,Al Ahli Saudi Club,2025-12-19 13:45:00,2
football:damac saudi club:al kholood saudi club:20260203,football,Saudi Pro League,Damac Saudi Club,Al Kholood Saudi Club,2026-02-03 15:40:00,2
football:damac saudi club:al nassr saudi club:20260121,football,Saudi Pro League,Damac Saudi Club,Al Nassr Saudi Club,2026-01-21 17:30:00,6
football:damac saudi club:al taawoun saudi club:20260212,football,Saudi Pro League,Damac Saudi Club,Al Taawoun Saudi Club,2026-02-12 15:45:00,2
football:de marseille:liverpool:20260121,football,Champions League,Olympique de Marseille,Liverpool FC,2026-01-21 20:00:00,8
football:de marseille:racing club de lens:20260124,football,Ligue 1,Olympique de Marseille,Racing Club de Lens,2026-01-24 20:05:00,8
football:de marseille:stade rennais fc 1901:20260203,football,Coupe de France,Olympique de Marseille,Stade Rennais FC 1901,2026-02-03 20:10:00,2
football:deportivo alavés:betis balompié:20260125,football,La Liga,Deportivo Alavés,Real Betis Balompié,2026-01-25 20:00:00,6
football:deportivo toluca:club tijuana:20260214,football,Liga MX,Deportivo Toluca FC,Club Tijuana,2026-02-14 03:00:00,2
football:deportivo toluca:cruz azul:20260207,football,Liga MX,Deportivo Toluca FC,CF Cruz Azul,2026-02-07 23:00:00,2
football:deportivo táchira:club the strongest:20260211,football,Copa Libertadores,Deportivo Táchira FC,Club The Strongest,2026-02-11 00:30:00,2
football:ec bahia:fluminense:20260205,football,Brazil Serie A,EC Bahia,Fluminense FC,2026-02-05 22:00:00,2
football:ec vitória:clube do remo:20260128,football,Brazil Serie A,EC Vitória,Clube do Remo,2026-01-28 22:00:00,8
football:ec vitória:cr flamengo:20260211,football,Brazil Serie A,EC Vitória,CR Flamengo,2026-02-11 00:30:00,2
football:elche:barcelona:20260131,football,La Liga,Elche CF,FC Barcelona,2026-01-31 20:00:00,6
football:elche:sevilla:20260119,football,La Liga,Elche CF,Sevilla FC,2026-01-19 20:00:00,6
football:es troyes:racing club de lens:20260204,football,Coupe de France,ES Troyes AC,Racing Club de Lens,2026-02-04 20:00:00,2
football:estoril praia:vitória:20260124,football,Primeira Liga,Estoril Praia,Vitória SC,2026-01-24 20:30:00,6
football:estrela da amadora:estoril praia:20260119,football,Primeira Liga,CF Estrela da Amadora,Estoril Praia,2026-01-19 20:15:00,6
football:everton:leeds united:20260126,football,Premier League,Everton FC,Leeds United FC,2026-01-26 20:00:00,8
football:eyüpspor:beşiktaş jk:20260126,football,Turkish Super Lig,Eyüpspor,Beşiktaş JK,2026-01-26 17:00:00,6
football:famalicão:cd tondela:20260125,football,Primeira Liga,FC Famalicão,CD Tondela,2026-01-25 18:00:00,6
football:fatih karagümrük:galatasaray:20260124,football,Turkish Super Lig,Fatih Karagümrük SK,Galatasaray SK,2026-01-24 17:00:00,6
football:fcsb:fenerbahçe:20260129,football,Europa League,FCSB,Fenerbahçe SK,2026-01-29 20:00:00,6
football:fenerbahçe:aston villa:20260122,football,Europa League,Fenerbahçe SK,Aston Villa FC,2026-01-22 17:45:00,8
football:fenerbahçe:göztepe:20260125,football,Turkish Super Lig,Fenerbahçe SK,Göztepe SK,2026-01-25 17:00:00,6
football:ferencvárosi tc:panathinaikós ao:20260122,football,Europa League,Ferencvárosi TC,Panathinaikós AO,2026-01-22 20:00:00,8
football:feyenoord rotterdam:heracles almelo:20260125,football,Eredivisie,Feyenoord Rotterdam,Heracles Almelo,2026-01-25 15:45:00,6
football:feyenoord rotterdam:puntigamer sturm graz:20260122,football,Europa League,Feyenoord Rotterdam,SK Puntigamer Sturm Graz,2026-01-22 17:45:00,8
football:feyenoord rotterdam:sparta rotterdam:20260118,football,Eredivisie,Feyenoord Rotterdam,Sparta Rotterdam,2026-01-18 15:45:00,6
football:fiorentina:cagliari:20260124,football,Serie A,ACF Fiorentina,Cagliari Calcio,2026-01-24 17:00:00,6
football:fluminense:botafogo fr:20260212,football,Brazil Serie A,Fluminense FC,Botafogo FR,2026-02-12 22:30:00,2
football:fluminense:grêmio fbpa:20260128,football,Brazil Serie A,Fluminense FC,Grêmio FBPA,2026-01-28 22:30:00,8
football:fortuna sittard:sparta rotterdam:20260207,football,Eredivisie,Fortuna Sittard,Sparta Rotterdam,2026-02-07 20:00:00,2
football:frankfurt:bayer leverkusen:20260131,football,Bundesliga,Eintracht Frankfurt,Bayer 04 Leverkusen,2026-01-31 14:30:00,6
football:frankfurt:hoffenheim:20260124,football,Bundesliga,Eintracht Frankfurt,TSG 1899 Hoffenheim,2026-01-24 14:30:00,6
football:frankfurt:tottenham:20260128,football,Champions League,Eintracht Frankfurt,Tottenham Hotspur FC,2026-01-28 20:00:00,6
football:freiburg:köln:20260125,football,Bundesliga,SC Freiburg,1. FC Köln,2026-01-25 16:30:00,6
football:freiburg:mh maccabi tel aviv:20260122,football,Europa League,SC Freiburg,MH Maccabi Tel Aviv,2026-01-22 17:45:00,8
football:fulham:brighton:20260124,football,Premier League,Fulham FC,Brighton & Hove Albion FC,2026-01-24 15:00:00,8
football:galatasaray:club atlético de madrid:20260121,football,Champions League,Galatasaray SK,Club Atlético de Madrid,2026-01-21 17:45:00,8
football:gaziantep:konyaspor:20260125,football,Turkish Super Lig,Gaziantep FK,Konyaspor,2026-01-25 11:30:00,6
football:genk:malmö:20260129,football,Europa League,KRC Genk,Malmö FF,2026-01-29 20:00:00,6
football:genoa:bologna:20260125,football,Serie A,Genoa CFC,Bologna FC 1909,2026-01-25 14:00:00,6
football:gençlerbirliği:samsunspor:20260118,football,Turkish Super Lig,Gençlerbirliği SK,Samsunspor,2026-01-18 14:00:00,6
football:getafe:valencia:20260118,football,La Liga,Getafe CF,Valencia CF,2026-01-18 13:00:00,6
football:girona:getafe:20260126,football,La Liga,Girona FC,Getafe CF,2026-01-26 20:00:00,6
football:gladbach:stuttgart:20260125,football,Bundesliga,Borussia Mönchengladbach,VfB Stuttgart,2026-01-25 14:30:00,6
football:gnk dinamo zagreb:fcsb:20260122,football,Europa League,GNK Dinamo Zagreb,FCSB,2026-01-22 20:00:00,2
football:go ahead eagles:braga:20260129,football,Europa League,Go Ahead Eagles,SC Braga,2026-01-29 20:00:00,6
football:go ahead eagles:heerenveen:20260211,football,Eredivisie,Go Ahead Eagles,SC Heerenveen,2026-02-11 19:00:00,2
football:go ahead eagles:telstar 1963:20260208,football,Eredivisie,Go Ahead Eagles,Telstar 1963,2026-02-08 13:30:00,2
football:groningen:fortuna sittard:20260125,football,Eredivisie,FC Groningen,Fortuna Sittard,2026-01-25 13:30:00,6
football:groningen:psv:20260208,football,Eredivisie,FC Groningen,PSV,2026-02-08 15:45:00,2
football:grêmio fbpa:botafogo fr:20260205,football,Brazil Serie A,Grêmio FBPA,Botafogo FR,2026-02-05 00:30:00,2
football:göztepe:çaykur rizespor:20260119,football,Turkish Super Lig,Göztepe SK,Çaykur Rizespor,2026-01-19 17:00:00,6
football:hamburger:bayer leverkusen:20260113,football,Bundesliga,Hamburger SV,Bayer 04 Leverkusen,2026-01-13 19:30:00,8
football:hamburger:bayern munich:20260131,football,Bundesliga,Hamburger SV,FC Bayern München,2026-01-31 17:30:00,6
football:heerenveen:groningen:20260118,football,Eredivisie,SC Heerenveen,FC Groningen,2026-01-18 11:15:00,6
football:heerenveen:utrecht:20260201,football,Eredivisie,SC Heerenveen,FC Utrecht,2026-02-01 15:45:00,2
football:heidenheim:rb leipzig:20260124,football,Bundesliga,1. FC Heidenheim 1846,RB Leipzig,2026-01-24 14:30:00,6
football:heracles almelo:fortuna sittard:20260201,football,Eredivisie,Heracles Almelo,Fortuna Sittard,2026-02-01 13:30:00,2
football:heracles almelo:nac breda:20260214,football,Eredivisie,Heracles Almelo,NAC Breda,2026-02-14 15:30:00,2
football:heracles almelo:twente 65:20260118,football,Eredivisie,Heracles Almelo,FC Twente '65,2026-01-18 13:30:00,6
football:hertha bsc:freiburg:20260210,football,DFB Pokal,Hertha BSC,SC Freiburg,2026-02-10 19:45:00,2
football:hoffenheim:union berlin:20260131,football,Bundesliga,TSG 1899 Hoffenheim,1. FC Union Berlin,2026-01-31 14:30:00,6
football:holstein kiel:stuttgart:20260204,football,DFB Pokal,Holstein Kiel,VfB Stuttgart,2026-02-04 19:45:00,2
football:inter milan:arsenal:20260120,football,Champions League,FC Internazionale Milano,Arsenal FC,2026-01-20 20:00:00,8
football:inter milan:pisa:20260123,football,Serie A,FC Internazionale Milano,Pisa SC,2026-01-23 19:45:00,6
football:internacional:ca paranaense:20260128,football,Brazil Serie A,SC Internacional,CA Paranaense,2026-01-28 22:00:00,8
football:internacional:se palmeiras:20260213,football,Brazil Serie A,SC Internacional,SE Palmeiras,2026-02-13 00:30:00,2
football:juventus:napoli:20260125,football,Serie A,Juventus FC,SSC Napoli,2026-01-25 17:00:00,6
football:juventus:sport lisboa e benfica:20260121,football,Champions League,Juventus FC,Sport Lisboa e Benfica,2026-01-21 20:00:00,8
football:juárez:club necaxa:20260214,football,Liga MX,FC Juárez,Club Necaxa,2026-02-14 03:00:00,2
football:juárez:cruz azul:20260131,football,Liga MX,FC Juárez,CF Cruz Azul,2026-01-31 03:06:00,6
football:kasımpaşa:antalyaspor:20260118,football,Turkish Super Lig,Kasımpaşa SK,Antalyaspor,2026-01-18 11:30:00,6
football:kayserispor:rams başakşehir:20260124,football,Turkish Super Lig,Kayserispor,Rams Başakşehir FK,2026-01-24 11:30:00,6
football:kocaelispor:trabzonspor:20260118,football,Turkish Super Lig,Kocaelispor,Trabzonspor,2026-01-18 14:00:00,6
football:konyaspor:eyüpspor:20260119,football,Turkish Super Lig,Konyaspor,Eyüpspor,2026-01-19 14:00:00,6
football:köln:wolfsburg:20260130,football,Bundesliga,1. FC Köln,VfL Wolfsburg,2026-01-30 19:30:00,6
football:københavn:napoli:20260120,football,Champions League,FC København,SSC Napoli,2026-01-20 20:00:00,8
football:københavn:nordsjælland:20260214,football,Danish Superliga,FC København,FC Nordsjælland,2026-02-14 16:00:00,2
football:lazio:como:20260119,football,Serie A,SS Lazio,Como 1907,2026-01-19 19:45:00,6
football:lazio:genoa:20260130,football,Serie A,SS Lazio,Genoa CFC,2026-01-30 19:45:00,6
football:le havre:monaco:20260124,football,Ligue 1,Le Havre AC,AS Monaco FC,2026-01-24 18:00:00,8
football:lecce:lazio:20260124,football,Serie A,US Lecce,SS Lazio,2026-01-24 19:45:00,6
football:leeds united:arsenal:20260131,football,Premier League,Leeds United FC,Arsenal FC,2026-01-31 15:00:00,6
football:levante:club atlético de madrid:20260131,football,La Liga,Levante UD,Club Atlético de Madrid,2026-01-31 17:30:00,6
football:levante:elche:20260123,football,La Liga,Levante UD,Elche CF,2026-01-23 20:00:00,6
football:levante:villarreal:20251214,football,La Liga,Levante UD,Villarreal CF,2025-12-14 17:30:00,8
football:lille osc:freiburg:20260129,football,Europa League,Lille OSC,SC Freiburg,2026-01-29 20:00:00,6
football:lille osc:rc strasbourg alsace:20260125,football,Ligue 1,Lille OSC,RC Strasbourg Alsace,2026-01-25 19:45:00,8
football:liverpool:newcastle:20260131,football,Premier League,Liverpool FC,Newcastle United FC,2026-01-31 20:00:00,6
football:liverpool:qarabağ ağdam:20260128,football,Champions League,Liverpool FC,Qarabağ Ağdam FK,2026-01-28 20:00:00,6
football:lorient:nantes:20260131,football,Ligue 1,FC Lorient,FC Nantes,2026-01-31 18:00:00,6
football:lorient:paris:20260204,football,Coupe de France,FC Lorient,Paris FC,2026-02-04 19:30:00,2
football:lyonnais:paok:20260129,football,Europa League,Olympique Lyonnais,PAOK,2026-01-29 20:00:00,6
football:lyonnais:stade brestois 29:20260118,football,Ligue 1,Olympique Lyonnais,Stade Brestois 29,2026-01-18 19:45:00,8
football:lyonnais:stade lavallois mayenne:20260204,football,Coupe de France,Olympique Lyonnais,Stade Lavallois Mayenne FC,2026-02-04 19:30:00,2
football:macarthur:melbourne city:20260124,football,A-League,Macarthur FC,Melbourne City FC,2026-01-24 08:35:00,6
football:macarthur:perth glory:20260206,football,A-League,Macarthur FC,Perth Glory FC,2026-02-06 08:35:00,2
football:mainz:wolfsburg:20260124,football,Bundesliga,1. FSV Mainz 05,VfL Wolfsburg,2026-01-24 14:30:00,6
football:malmö:crvena zvezda:20260122,football,Europa League,Malmö FF,FK Crvena zvezda,2026-01-22 17:45:00,8
football:manchester city:galatasaray:20260128,football,Champions League,Manchester City FC,Galatasaray SK,2026-01-28 20:00:00,6
football:manchester city:wolverhampton:20260124,football,Premier League,Manchester City FC,Wolverhampton Wanderers FC,2026-01-24 15:00:00,8
football:mazatlán:cd guadalajara:20260207,football,Liga MX,Mazatlán FC,CD Guadalajara,2026-02-07 03:06:00,2
football:melbourne victory:brisbane roar:20260214,football,A-League,Melbourne Victory FC,Brisbane Roar FC,2026-02-14 06:00:00,2
football:melbourne victory:sydney:20260126,football,A-League,Melbourne Victory FC,Sydney FC,2026-01-26 06:30:00,6
football:metz:lyonnais:20260125,football,Ligue 1,FC Metz,Olympique Lyonnais,2026-01-25 16:15:00,8
football:mh maccabi tel aviv:bologna:20260129,football,Europa League,MH Maccabi Tel Aviv,Bologna FC 1909,2026-01-29 20:00:00,6
football:midtjylland:gnk dinamo zagreb:20260129,football,Europa League,FC Midtjylland,GNK Dinamo Zagreb,2026-01-29 20:00:00,6
football:midtjylland:københavn:20260208,football,Danish Superliga,FC Midtjylland,FC København,2026-02-08 15:00:00,2
football:mirassol:cr vasco da gama:20260128,football,Brazil Serie A,Mirassol FC,CR Vasco da Gama,2026-01-28 23:00:00,8
football:mirassol:cruzeiro ec:20260211,football,Brazil Serie A,Mirassol FC,Cruzeiro EC,2026-02-11 22:00:00,2
football:monaco:juventus:20260128,football,Champions League,AS Monaco FC,Juventus FC,2026-01-28 20:00:00,6
football:monaco:stade rennais fc 1901:20260131,football,Ligue 1,AS Monaco FC,Stade Rennais FC 1901,2026-01-31 20:05:00,6
football:monterrey:club tijuana:20260201,football,Liga MX,CF Monterrey,Club Tijuana,2026-02-01 01:00:00,6
football:moreirense:cd santa clara:20260124,football,Primeira Liga,Moreirense FC,CD Santa Clara,2026-01-24 15:30:00,6
football:nac breda:sbv excelsior:20260206,football,Eredivisie,NAC Breda,SBV Excelsior,2026-02-06 19:00:00,2
football:nac breda:twente 65:20260130,football,Eredivisie,NAC Breda,FC Twente '65,2026-01-30 19:00:00,6
football:nantes:ogc nice:20260125,football,Ligue 1,FC Nantes,OGC Nice,2026-01-25 14:00:00,8
football:nantes:paris:20260118,football,Ligue 1,FC Nantes,Paris FC,2026-01-18 16:15:00,8
football:napoli:chelsea:20260128,football,Champions League,SSC Napoli,Chelsea FC,2026-01-28 20:00:00,6
football:napoli:fiorentina:20260131,football,Serie A,SSC Napoli,ACF Fiorentina,2026-01-31 17:00:00,6
football:nec:heracles almelo:20260207,football,Eredivisie,NEC,Heracles Almelo,2026-02-07 15:30:00,2
football:nec:pec zwolle:20260124,football,Eredivisie,NEC,PEC Zwolle,2026-01-24 17:45:00,6
